Index,Date Created,Radiation(uSv/h)
146,1/1/2024,0.439416084
147,1/1/2024,-0.244011132
148,1/1/2024,-0.357046058
149,1/1/2024,0.140742751
150,1/1/2024,0.638531559
151,1/1/2024,-0.357046058
152,1/1/2024,-0.033483381
153,1/1/2024,-0.100758787
154,1/1/2024,1.800038898
155,1/1/2024,-0.357046058
156,1/1/2024,0.140742751
157,1/1/2024,0.105186407
158,1/1/2024,-0.016453741
159,1/1/2024,-0.357046058
160,1/1/2024,-0.357046058
161,1/1/2024,-0.357046058
162,1/1/2024,-0.193216924
163,1/1/2024,-0.119568872
164,1/1/2024,-0.081673518
165,1/1/2024,-0.179751429
166,1/1/2024,0.085432883
167,1/1/2024,-0.099483752
168,1/1/2024,-0.037477961
169,1/1/2024,-0.357046058
170,1/1/2024,-0.357046058
171,1/1/2024,-0.270767105
172,1/1/2024,0.638531559
173,1/1/2024,3.957123854
174,1/1/2024,-0.198242333
175,1/1/2024,-0.090190266
176,1/1/2024,-0.209972103
177,1/1/2024,-0.147167516
178,1/1/2024,-0.242763459
179,1/1/2024,0.638531559
180,1/1/2024,-0.116255203
181,1/1/2024,-0.149966012
182,1/1/2024,2.231455841
183,1/1/2024,-0.357046058
184,1/1/2024,2.878581316
185,1/1/2024,1.260767569
186,1/1/2024,-0.041375147
187,1/1/2024,0.140742751
188,1/1/2024,-0.112847756
189,1/1/2024,-0.260460268
190,1/1/2024,-0.357046058
191,1/1/2024,-0.148295978
192,1/1/2024,-0.305276106
193,1/1/2024,-0.195264719
194,1/1/2024,0.819545704
195,1/1/2024,-0.357046058
196,1/1/2024,0.819545704
197,1/1/2024,-0.357046058
198,1/1/2024,-0.108151654
199,1/1/2024,0.638531559
200,1/1/2024,-0.357046058
201,1/1/2024,0.053827244
202,1/1/2024,-0.09469797
203,1/1/2024,0.638531559
204,1/1/2024,-0.357046058
205,1/1/2024,0.050592044
206,1/1/2024,-0.078712538
207,1/1/2024,0.389637155
208,1/1/2024,-0.357046058
209,1/1/2024,-0.14913431
210,1/1/2024,0.638531559
211,1/1/2024,-0.357046058
212,1/1/2024,-0.229847007
213,1/1/2024,-0.039438487
214,1/1/2024,-0.357046058
215,1/1/2024,-0.357046058
216,1/1/2024,0.140742751
217,1/1/2024,-0.195768682
218,1/1/2024,-0.197262009
219,1/1/2024,-0.167412226
220,1/1/2024,-0.254327732
221,1/1/2024,-0.26638054
222,1/1/2024,-0.357046058
223,1/1/2024,-0.357046058
224,1/1/2024,-0.250303741
225,1/1/2024,-0.108151654
226,1/1/2024,-0.087410453
227,1/1/2024,-0.254327732
228,1/1/2024,-0.357046058
229,1/1/2024,-0.357046058
230,1/1/2024,-0.357046058
231,1/1/2024,0.793399164
232,1/1/2024,-0.357046058
233,1/1/2024,-0.28350914
234,1/1/2024,-0.26170529
235,1/1/2024,-0.357046058
236,1/1/2024,-0.357046058
237,1/1/2024,-0.103271371
238,1/1/2024,0.638531559
239,1/1/2024,-0.183321117
240,1/1/2024,0.140742751
241,1/1/2024,-0.357046058
242,1/1/2024,-0.226643026
243,1/1/2024,-0.236929974
244,1/1/2024,-0.357046058
245,1/1/2024,-0.09819594
246,1/1/2024,-0.357046058
247,1/1/2024,-0.216366685
248,1/1/2024,-0.357046058
249,1/1/2024,-0.357046058
250,1/1/2024,-0.357046058
251,1/1/2024,-0.270762765
252,1/1/2024,-0.077208122
253,1/1/2024,-0.258996835
254,1/1/2024,-0.357046058
255,1/1/2024,0.140742751
256,1/1/2024,-0.357046058
257,1/1/2024,-0.27977745
258,1/1/2024,-0.357046058
259,1/1/2024,-0.108151654
260,1/1/2024,-0.157930583
261,1/1/2024,0.012739842
262,1/1/2024,-0.108151654
263,1/1/2024,-0.357046058
264,1/1/2024,-0.179751429
265,1/1/2024,-0.138607133
266,1/1/2024,-0.357046058
267,1/1/2024,0.638531559
268,1/1/2024,-0.206551758
269,1/1/2024,-0.186756529
270,1/1/2024,-0.167412226
271,1/1/2024,-0.23803457
272,1/1/2024,-0.122792501
273,1/1/2024,0.72149636
274,1/1/2024,-0.066203138
275,1/1/2024,-0.037477961
276,1/1/2024,-0.357046058
277,1/1/2024,-0.004868976
278,1/1/2024,-0.253229162
279,1/1/2024,-0.357046058
280,1/1/2024,-0.162421894
281,1/1/2024,-0.357046058
282,1/1/2024,0.002468082
283,1/1/2024,-0.216366685
284,1/1/2024,-0.174757239
285,1/1/2024,-0.192173319
286,1/1/2024,-0.357046058
287,1/1/2024,-0.117370045
288,1/1/2024,-0.357046058
289,1/1/2024,-0.219725074
290,1/1/2024,-0.357046058
291,1/1/2024,0.140742751
292,1/1/2024,-0.357046058
293,1/1/2024,0.638531559
294,1/1/2024,-0.224528936
295,1/1/2024,0.638531559
296,1/1/2024,-0.357046058
297,1/1/2024,0.140742751
298,1/1/2024,-0.219725074
299,1/1/2024,-0.277887076
300,1/1/2024,0.638531559
301,1/1/2024,-0.108151654
302,1/1/2024,-0.357046058
303,1/1/2024,-0.129984553
304,1/1/2024,0.638531559
305,1/1/2024,-0.357046058
306,1/1/2024,0.638531559
307,1/1/2024,-0.208849425
308,1/1/2024,-0.357046058
309,1/1/2024,-0.334219817
310,1/1/2024,-0.357046058
311,1/1/2024,0.140742751
312,1/1/2024,-0.206551758
313,1/1/2024,-0.23938699
314,1/1/2024,-0.19424727
315,1/1/2024,-0.075687192
316,1/1/2024,-0.357046058
317,1/1/2024,-0.357046058
318,1/1/2024,-0.110522125
319,1/1/2024,-0.14400066
320,1/1/2024,-0.127975089
321,1/1/2024,-0.243265855
322,1/1/2024,-0.211215075
323,1/1/2024,-0.105735258
324,1/1/2024,0.352132459
325,1/1/2024,-0.357046058
326,1/1/2024,-0.357046058
327,1/1/2024,-0.144873826
328,1/1/2024,-0.357046058
329,1/1/2024,-0.14913431
330,1/1/2024,-0.357046058
331,1/1/2024,-0.064559984
332,1/1/2024,-0.212839907
333,1/1/2024,-0.181554414
334,1/1/2024,-0.241487941
335,1/1/2024,-0.310905282
336,1/1/2024,-0.357046058
337,1/1/2024,0.638531559
338,1/1/2024,-0.244746646
339,1/1/2024,1.800038898
340,1/1/2024,-0.220449739
341,1/1/2024,-0.154819415
342,1/1/2024,-0.212031951
343,1/1/2024,1.491883801
344,1/1/2024,-0.357046058
345,1/1/2024,-0.357046058
346,1/1/2024,-0.295996482
347,1/1/2024,-0.158693458
348,1/1/2024,0.140742751
349,1/1/2024,-0.357046058
350,1/1/2024,-0.090190266
351,1/1/2024,-0.154819415
352,1/1/2024,8.271293766
353,1/1/2024,6.11420881
354,1/1/2024,-0.160947491
355,1/1/2024,-0.148295978
356,1/1/2024,0.567418872
357,1/1/2024,-0.357046058
358,1/1/2024,0.638531559
359,1/1/2024,0.140742751
360,1/1/2024,-0.217504188
361,1/1/2024,-0.357046058
362,1/1/2024,-0.227621059
363,1/1/2024,-0.272454495
364,1/1/2024,-0.201112307
365,1/1/2024,0.023615972
366,1/1/2024,-0.357046058
367,1/1/2024,0.238011861
368,1/1/2024,-0.357046058
369,1/1/2024,-0.033483381
370,1/1/2024,-0.219359848
371,1/1/2024,-0.357046058
372,1/1/2024,-0.193216924
373,1/1/2024,0.638531559
374,1/1/2024,-0.194757622
375,1/1/2024,-0.228902483
376,1/1/2024,-0.357046058
377,1/1/2024,-0.357046058
378,1/1/2024,-0.357046058
379,1/1/2024,-0.234368332
380,1/1/2024,-0.152421461
381,1/1/2024,-0.259734036
382,1/1/2024,0.140742751
383,1/1/2024,-0.357046058
384,1/1/2024,-0.357046058
385,1/1/2024,-0.166012797
386,1/1/2024,-0.357046058
387,1/1/2024,-0.357046058
388,1/1/2024,-0.231084917
389,1/1/2024,-0.286706371
390,1/1/2024,-0.357046058
391,1/1/2024,-0.357046058
392,1/1/2024,-0.357046058
393,1/1/2024,-0.357046058
394,1/1/2024,-0.357046058
395,1/1/2024,0.638531559
396,1/1/2024,-0.299072936
397,1/1/2024,-0.209972103
398,1/1/2024,-0.090190266
399,1/1/2024,-0.271617008
400,1/1/2024,-0.357046058
401,1/1/2024,-0.220809179
402,2/1/2024,-0.108151654
403,2/1/2024,-0.357046058
404,2/1/2024,-0.357046058
405,2/1/2024,-0.357046058
406,2/1/2024,-0.357046058
407,2/1/2024,0.361982221
408,2/1/2024,-0.357046058
409,2/1/2024,-0.201112307
410,2/1/2024,0.140742751
411,2/1/2024,-0.171490458
412,2/1/2024,-0.133899338
413,2/1/2024,-0.127297433
414,2/1/2024,0.026435683
415,2/1/2024,1.491883801
416,2/1/2024,0.638531559
417,2/1/2024,-0.357046058
418,2/1/2024,0.012739842
419,2/1/2024,-0.357046058
420,2/1/2024,-0.357046058
421,2/1/2024,-0.357046058
422,2/1/2024,0.047407349
423,2/1/2024,-0.275646664
424,2/1/2024,-0.357046058
425,2/1/2024,0.140742751
426,2/1/2024,-0.357046058
427,2/1/2024,-0.357046058
428,2/1/2024,-0.052516458
429,2/1/2024,-0.245712746
430,2/1/2024,-0.229218891
431,2/1/2024,-0.357046058
432,2/1/2024,-0.154819415
433,2/1/2024,-0.222926885
434,2/1/2024,-0.357046058
435,2/1/2024,-0.357046058
436,2/1/2024,-0.156386992
437,2/1/2024,6.11420881
438,2/1/2024,-0.247363856
439,2/1/2024,-0.357046058
440,2/1/2024,-0.357046058
441,2/1/2024,-0.357046058
442,2/1/2024,-0.357046058
443,2/1/2024,0.638531559
444,2/1/2024,-0.198242333
445,2/1/2024,-0.278606679
446,2/1/2024,-0.23199774
447,2/1/2024,-0.357046058
448,2/1/2024,0.140742751
449,2/1/2024,3.957123854
450,2/1/2024,0.023615972
451,2/1/2024,-0.357046058
452,2/1/2024,0.72149636
453,2/1/2024,-0.264268258
454,2/1/2024,0.160654298
455,2/1/2024,0.140742751
456,2/1/2024,0.031229179
457,2/1/2024,-0.275131491
458,2/1/2024,-0.357046058
459,2/1/2024,-0.280576366
460,2/1/2024,-0.197262009
461,2/1/2024,-0.305224276
462,2/1/2024,-0.357046058
463,2/1/2024,-0.357046058
464,2/1/2024,-0.357046058
465,2/1/2024,-0.357046058
466,2/1/2024,-0.186749899
467,2/1/2024,-0.357046058
468,2/1/2024,-0.230777669
469,2/1/2024,0.050592044
470,2/1/2024,0.060454221
471,2/1/2024,-0.151609407
472,2/1/2024,-0.357046058
473,2/1/2024,-0.198242333
474,2/1/2024,-0.090190266
475,2/1/2024,0.038145082
476,2/1/2024,-0.357046058
477,2/1/2024,-0.196269632
478,2/1/2024,-0.191116455
479,2/1/2024,-0.246897138
480,2/1/2024,0.002468082
481,2/1/2024,-0.357046058
482,2/1/2024,-0.182147333
483,2/1/2024,-0.056057459
484,2/1/2024,-0.23776035
485,2/1/2024,-0.357046058
486,2/1/2024,-0.112847756
487,2/1/2024,-0.144873826
488,2/1/2024,-0.027300581
489,2/1/2024,-0.357046058
490,2/1/2024,-0.357046058
491,2/1/2024,0.140742751
492,2/1/2024,-0.157930583
493,2/1/2024,0.140742751
494,2/1/2024,-0.357046058
495,2/1/2024,2.231455841
496,2/1/2024,-0.27300378
497,2/1/2024,-0.32063957
498,2/1/2024,0.638531559
499,2/1/2024,0.140742751
500,2/1/2024,-0.233489982
501,2/1/2024,-0.357046058
502,2/1/2024,0.140742751
503,2/1/2024,-0.357046058
504,2/1/2024,-0.357046058
505,2/1/2024,-0.140435069
506,2/1/2024,-0.357046058
507,2/1/2024,0.140742751
508,2/1/2024,0.619747028
509,2/1/2024,-0.357046058
510,2/1/2024,0.140742751
511,2/1/2024,-0.057797283
512,2/1/2024,0.012739842
513,2/1/2024,-0.170822927
514,2/1/2024,-0.261175653
515,2/1/2024,0.505787828
516,2/1/2024,-0.202968569
517,2/1/2024,-0.357046058
518,2/1/2024,0.171219565
519,2/1/2024,0.050592044
520,2/1/2024,0.638531559
521,2/1/2024,-0.220809179
522,2/1/2024,-0.357046058
523,2/1/2024,-0.357046058
524,2/1/2024,0.638531559
525,2/1/2024,0.638531559
526,2/1/2024,-0.081673518
527,2/1/2024,-0.158693458
528,2/1/2024,-0.116255203
529,2/1/2024,-0.357046058
530,2/1/2024,-0.167412226
531,2/1/2024,-0.357046058
532,2/1/2024,-0.194757622
533,2/1/2024,-0.239919279
534,2/1/2024,1.491856922
535,2/1/2024,-0.129984553
536,2/1/2024,-0.223618162
537,2/1/2024,-0.176032033
538,2/1/2024,-0.357046058
539,2/1/2024,-0.357046058
540,2/1/2024,-0.141337646
541,2/1/2024,-0.357046058
542,2/1/2024,-0.080200923
543,2/1/2024,-0.137681533
544,2/1/2024,-0.144873826
545,2/1/2024,6.11420881
546,2/1/2024,-0.265092246
547,2/1/2024,-0.236650691
548,2/1/2024,-0.191116455
549,2/1/2024,-0.357046058
550,2/1/2024,-0.357046058
551,2/1/2024,-0.265255211
552,2/1/2024,-0.112847756
553,2/1/2024,-0.357046058
554,2/1/2024,-0.025186852
555,2/1/2024,-0.090190266
556,2/1/2024,-0.357046058
557,2/1/2024,-0.184479353
558,2/1/2024,-0.357046058
559,2/1/2024,-0.061217266
560,2/1/2024,-0.357046058
561,2/1/2024,-0.357046058
562,2/1/2024,0.419504416
563,2/1/2024,-0.170150695
564,2/1/2024,-0.108151654
565,2/1/2024,0.342548962
566,2/1/2024,1.800038898
567,2/1/2024,0.638531559
568,2/1/2024,-0.016453741
569,2/1/2024,-0.357046058
570,2/1/2024,-0.220449739
571,2/1/2024,-0.162421894
572,2/1/2024,-0.357046058
573,2/1/2024,0.077996262
574,2/1/2024,-0.282983119
575,2/1/2024,-0.357046058
576,2/1/2024,-0.211215075
577,2/1/2024,-0.357046058
578,2/1/2024,6.11420881
579,2/1/2024,8.271286655
580,2/1/2024,-0.357046058
581,2/1/2024,-0.357046058
582,2/1/2024,-0.223961209
583,2/1/2024,0.638531559
584,2/1/2024,-0.161687465
585,2/1/2024,-0.110522125
586,2/1/2024,-0.241487941
587,2/1/2024,-0.223961209
588,2/1/2024,-0.061217266
589,2/1/2024,-0.357046058
590,2/1/2024,-0.357046058
591,2/1/2024,0.085432883
592,2/1/2024,-0.02938767
593,2/1/2024,-0.357046058
594,2/1/2024,0.567418872
595,2/1/2024,-0.357046058
596,2/1/2024,-0.306978323
597,2/1/2024,-0.357046058
598,2/1/2024,-0.357046058
599,2/1/2024,-0.016453741
600,2/1/2024,-0.211624658
601,2/1/2024,0.140742751
602,2/1/2024,-0.357046058
603,2/1/2024,-0.069434722
604,2/1/2024,-0.357046058
605,2/1/2024,-0.133899338
606,2/1/2024,-0.245231806
607,2/1/2024,-0.357046058
608,2/1/2024,-0.043920878
609,2/1/2024,-0.025186852
610,2/1/2024,-0.048898313
611,2/1/2024,-0.357046058
612,2/1/2024,12.58546054
613,2/1/2024,-0.357046058
614,2/1/2024,-0.045178436
615,2/1/2024,-0.357046058
616,2/1/2024,-0.357046058
617,2/1/2024,-0.357046058
618,2/1/2024,-0.033483381
619,2/1/2024,-0.245472758
620,2/1/2024,-0.216366685
621,2/1/2024,-0.357046058
622,2/1/2024,0.171219565
623,2/1/2024,-0.193216924
624,2/1/2024,-0.357046058
625,2/1/2024,-0.357046058
626,2/1/2024,-0.23776035
627,2/1/2024,-0.244989768
628,2/1/2024,-0.357046058
629,2/1/2024,-0.357046058
630,2/1/2024,-0.262918731
631,2/1/2024,-0.224075116
632,2/1/2024,0.205671673
633,2/1/2024,1.491883801
634,2/1/2024,-0.151609407
635,2/1/2024,-0.232598856
636,2/1/2024,-0.268398803
637,2/1/2024,6.11420881
638,2/1/2024,-0.357046058
639,2/1/2024,3.957123854
640,2/1/2024,-0.133899338
641,2/1/2024,-0.357046058
642,2/1/2024,0.084175808
643,2/1/2024,-0.357046058
644,2/1/2024,0.060454221
645,2/1/2024,-0.210388797
646,2/1/2024,-0.29467263
647,2/1/2024,-0.117370045
648,2/1/2024,-0.159450548
649,2/1/2024,-0.180957517
650,2/1/2024,-0.357046058
651,2/1/2024,-0.357046058
652,2/1/2024,-0.174757239
653,2/1/2024,-0.24896675
654,2/1/2024,-0.357046058
655,2/1/2024,-0.357046058
656,2/1/2024,-0.079706603
657,2/1/2024,0.252013142
658,2/1/2024,-0.287181044
659,2/1/2024,-0.357046058
660,2/1/2024,-0.166715043
661,2/1/2024,-0.357046058
662,2/1/2024,-0.357046058
663,2/1/2024,0.10109588
664,2/1/2024,-0.275260947
665,2/1/2024,0.140742751
666,2/1/2024,6.11420881
667,2/1/2024,-0.357046058
668,2/1/2024,2.878581316
669,2/1/2024,-0.295046052
670,2/1/2024,0.145575662
671,2/1/2024,-0.357046058
672,2/1/2024,-0.357046058
673,2/1/2024,-0.239118917
674,2/1/2024,-0.230158714
675,2/1/2024,0.638531559
676,2/1/2024,-0.357046058
677,2/1/2024,-0.09819594
678,2/1/2024,-0.062898147
679,2/1/2024,-0.357046058
680,2/1/2024,-0.149966012
681,2/1/2024,-0.277277161
682,2/1/2024,-0.357046058
683,2/1/2024,0.638531559
684,2/1/2024,-0.357046058
685,2/1/2024,0.819545704
686,2/1/2024,0.09443684
687,2/1/2024,0.42734845
688,2/1/2024,-0.300835421
689,2/1/2024,-0.222578535
690,2/1/2024,-0.357046058
691,2/1/2024,-0.357046058
692,2/1/2024,-0.357046058
693,2/1/2024,-0.163874359
694,2/1/2024,-0.357046058
695,2/1/2024,-0.251608187
696,2/1/2024,0.140742751
697,2/1/2024,-0.185053709
698,2/1/2024,-0.357046058
699,2/1/2024,-0.357046058
700,2/1/2024,-0.258996835
701,2/1/2024,-0.205671721
702,2/1/2024,-0.357046058
703,2/1/2024,0.361982221
704,2/1/2024,0.140742751
705,2/1/2024,0.140742751
706,2/1/2024,-0.357046058
707,2/1/2024,-0.198727974
708,2/1/2024,6.11420881
709,2/1/2024,-0.203425764
710,2/1/2024,-0.357046058
711,2/1/2024,-0.242510573
712,2/1/2024,0.140742751
713,2/1/2024,0.638531559
714,2/1/2024,6.11420881
715,2/1/2024,-0.357046058
716,2/1/2024,-0.357046058
717,2/1/2024,0.638531559
718,2/1/2024,-0.163874359
719,2/1/2024,-0.092913307
720,2/1/2024,-0.208281578
721,2/1/2024,-0.357046058
722,2/1/2024,-0.057797283
723,2/1/2024,0.282090136
724,2/1/2024,-0.272177141
725,2/1/2024,-0.186187837
726,2/1/2024,-0.225650046
727,2/1/2024,-0.357046058
728,2/1/2024,-0.183902224
729,2/1/2024,-0.357046058
730,2/1/2024,-0.016453741
731,2/1/2024,-0.230777669
732,2/1/2024,-0.252460139
733,2/1/2024,-0.198242333
734,2/1/2024,-0.357046058
735,2/1/2024,0.105186407
736,2/1/2024,-0.183321117
737,2/1/2024,-0.180957517
738,2/1/2024,-0.250742132
739,2/1/2024,0.638531559
740,2/1/2024,-0.23199774
741,2/1/2024,-0.043288303
742,2/1/2024,-0.25843646
743,2/1/2024,-0.209553118
744,2/1/2024,-0.357046058
745,2/1/2024,-0.232598856
746,2/1/2024,-0.062898147
747,2/1/2024,-0.282663818
748,2/1/2024,-0.262575202
749,2/1/2024,-0.204781318
750,2/1/2024,-0.357046058
751,2/1/2024,-0.158693458
752,2/1/2024,0.937204892
753,2/1/2024,-0.357046058
754,2/1/2024,-0.174113092
755,2/1/2024,-0.07259531
756,2/1/2024,-0.357046058
757,2/1/2024,-0.129984553
758,2/1/2024,0.047407349
759,2/1/2024,0.768389524
760,2/1/2024,0.140742751
761,2/1/2024,0.140742751
762,2/1/2024,-0.039438487
763,2/1/2024,-0.201112307
764,2/1/2024,-0.069434843
765,2/1/2024,-0.232897304
766,2/1/2024,0.638531559
767,2/1/2024,-0.357046058
768,2/1/2024,-0.2554034
769,2/1/2024,0.035151196
770,2/1/2024,-0.203425764
771,2/1/2024,-0.218252479
772,2/1/2024,-0.103271371
773,2/1/2024,-0.188414026
774,2/1/2024,0.140742751
775,2/1/2024,0.638531559
776,2/1/2024,-0.204332078
777,2/1/2024,-0.14400066
778,2/1/2024,-0.175609071
779,2/1/2024,-0.272867213
780,2/1/2024,-0.153227007
781,2/1/2024,-0.357046058
782,2/1/2024,-0.357046058
783,2/1/2024,-0.357046058
784,2/1/2024,-0.357046058
785,2/1/2024,-0.071023755
786,2/1/2024,-0.294370565
787,2/1/2024,-0.254935598
788,2/1/2024,2.231455841
789,2/1/2024,-0.283229496
790,2/1/2024,-0.357046058
791,2/1/2024,-0.205227785
792,2/1/2024,-0.357046058
793,2/1/2024,-0.220809179
794,2/1/2024,-0.357046058
795,2/1/2024,0.140742751
796,2/1/2024,-0.204781318
797,2/1/2024,-0.127975089
798,2/1/2024,1.491883801
799,2/1/2024,-0.121727802
800,2/1/2024,-0.357046058
801,2/1/2024,3.957123854
802,2/1/2024,-0.292815283
803,3/1/2024,-0.214820684
804,3/1/2024,-0.23938699
805,3/1/2024,0.638531559
806,3/1/2024,-0.092913307
807,3/1/2024,-0.357046058
808,3/1/2024,-0.357046058
809,3/1/2024,-0.357046058
810,3/1/2024,-0.154026405
811,3/1/2024,-0.357046058
812,3/1/2024,0.140742751
813,3/1/2024,0.097077072
814,3/1/2024,-0.322066361
815,3/1/2024,-0.137681533
816,3/1/2024,-0.357046058
817,3/1/2024,-0.357046058
818,3/1/2024,-0.357046058
819,3/1/2024,-0.039438487
820,3/1/2024,-0.075687192
821,3/1/2024,-0.092913307
822,3/1/2024,-0.357046058
823,3/1/2024,-0.227943735
824,3/1/2024,-0.057797283
825,3/1/2024,0.205671673
826,3/1/2024,-0.193216924
827,3/1/2024,0.638531559
828,3/1/2024,-0.189505484
829,3/1/2024,0.584227327
830,3/1/2024,-0.305737882
831,3/1/2024,0.074370885
832,3/1/2024,3.957123854
833,3/1/2024,-0.357046058
834,3/1/2024,-0.182147333
835,3/1/2024,-0.357046058
836,3/1/2024,-0.357046058
837,3/1/2024,-0.081673518
838,3/1/2024,-0.357046058
839,3/1/2024,-0.357046058
840,3/1/2024,-0.056057459
841,3/1/2024,0.00753158
842,3/1/2024,0.012739842
843,3/1/2024,-0.185052624
844,3/1/2024,-0.292090014
845,3/1/2024,-0.357046058
846,3/1/2024,-0.177288988
847,3/1/2024,0.089247382
848,3/1/2024,0.085432883
849,3/1/2024,-0.357046058
850,3/1/2024,-0.203425764
851,3/1/2024,-0.152421461
852,3/1/2024,-0.357046058
853,3/1/2024,-0.357046058
854,3/1/2024,-0.357046058
855,3/1/2024,-0.092913307
856,3/1/2024,-0.298349958
857,3/1/2024,-0.26188055
858,3/1/2024,-0.20742167
859,3/1/2024,-0.357046058
860,3/1/2024,-0.259182099
861,3/1/2024,-0.204332078
862,3/1/2024,-0.057797283
863,3/1/2024,-0.357046058
864,3/1/2024,-0.357046058
865,3/1/2024,0.070805415
866,3/1/2024,-0.228584508
867,3/1/2024,-0.169473521
868,3/1/2024,-0.129984553
869,3/1/2024,-0.357046058
870,3/1/2024,-0.294597294
871,3/1/2024,0.352132459
872,3/1/2024,-0.357046058
873,3/1/2024,-0.144873826
874,3/1/2024,-0.357046058
875,3/1/2024,-0.03878771
876,3/1/2024,-0.357046058
877,3/1/2024,-0.357046058
878,3/1/2024,-0.357046058
879,3/1/2024,2.878581316
880,3/1/2024,-1.14E-05
881,3/1/2024,-0.357046058
882,3/1/2024,-0.269151313
883,3/1/2024,0.290079417
884,3/1/2024,0.140742751
